tiempo;Costo;PrecioOfertaProm;NroTipoOfertas;Marca;CantOfertas;MaxDescuento%;minDescuento%;FactordeDescuentos;FlagCampana;TieneUbicacionEspecifica;UnidadesDemandas
19/04/2008;29.00;18.9;1;A;1;0.651724138;0;0;0;0;841
20/04/2008;21.14;32.9;1;A;1;0.557627119;0;0;0;0;447
21/04/2008;51.26;32.9;1;B;1;0.5875;0;0;0;0;2628
22/04/2008;39.09;36.9;1;B;1;0.636206897;0;0;0;0;1528
23/04/2008;25.5;39.9;1;A;1;0.57;0;0;0;0;652
24/04/2008;51.7;15.9;1;B;2;0.567857143;0;0;0;0;2672
25/04/2008;24.10;79.9;1;A;1;0.547260274;0;0;0;0;581
26/04/2008;28.37;49.9;1;A;1;0.63974359;0;0;0;0;805
27/04/2008;63.10;39.9;1;B;1;0.511538462;0;0;0;0;3982
28/04/2008;7.55;124;1;A;1;0.696629213;0;0;0;0;57
29/04/2008;65.4;27;3;B;2;0.703921569;0.390196078;0.274667436;0;0;4272
30/04/2008;99.0;29.9;2;C;1;0.676271186;0.337288136;0.228098248;0;0;9796
01/05/2008;34.19;80;1;B;1;0.481927711;0;0;0;0;1169
02/05/2008;8.00;124;1;A;1;0.696629213;0;0;0;0;64
03/05/2008;70.80;33.9;2;C;1;0.546575342;0.382191781;0.208896603;0;0;5012
04/05/2008;99.67;13.9;1;C;2;0.514814815;0;0;0;0;9934
05/05/2008;8.5;119.9;1;A;1;0.722289157;0;0;0;0;72
06/05/2008;44.17;34.9;1;B;1;0.612280702;0;0;0;0;1951
07/05/2008;31.91;89.9;1;B;1;0.516666667;0;0;0;0;1018
08/05/2008;56.7;39.9;1;B;1;0.505063291;0;0;0;0;3219
09/05/2008;27.3;39.9;1;A;1;0.7125;0;0;0;0;743
10/05/2008;81.1;25.9;2;C;1;0.632692308;0.363461538;0.22995932;0;0;6570
11/05/2008;63.0;39.9;1;B;1;0.676271186;0;0;0;0;3968
12/05/2008;131.5;25.9;2;D;1;0.5875;0.3375;0.19828125;0;0;17291
13/05/2008;9.7;109.9;1;A;1;0.662048193;0;0;0;0;95
14/05/2008;42.79;86.45;2;B;1;0.696202532;0.398101266;0.277159109;0;0;1831
15/05/2008;34.94;34.9;1;B;1;0.623214286;0;0;0;0;1221
16/05/2008;53.15;59.9;1;B;0;0.399333333;0.399333333;0;1;0;2825
17/05/2008;32.31;96.95;2;B;1;0.696629213;0.392696629;0.273563944;0;0;1044
18/05/2008;32.65;59.9;1;B;0;0.394078947;0.394078947;0;1;0;1066
19/05/2008;18.97;49.9;1;A;1;0.63974359;0;0;0;0;360
20/05/2008;31.59;51.9;1;A;1;0.64875;0;0;0;0;998
21/05/2008;32.17;21.9;1;B;1;0.476086957;0;0;0;0;1035
22/05/2008;17.03;53.9;1;A;1;0.64939759;0;0;0;0;290
23/05/2008;10.82;25.9;1;A;1;0.6475;0;0;0;0;117
24/05/2008;124.4;30.9;2;D;1;0.57;0.312857143;0.178328571;0;0;15472
25/05/2008;6.48;104;1;A;1;0.684210526;0;0;0;0;42
26/05/2008;46.22;44.9;1;B;1;0.56125;0;0;0;0;2136
27/05/2008;30.94;38.9;1;A;1;0.648333333;0;0;0;0;957
28/05/2008;135.41;36.9;1;D;1;0.492;0;0;0;0;18336
29/05/2008;48.2;16.9;2;B;2;0.686206897;0;0;0;0;2326
30/05/2008;25.02;39.9;1;A;1;0.49875;0;0;0;0;626
31/05/2008;42.37;23.9;1;B;1;0.497916667;0;0;0;0;1795
01/06/2008;103.3;12.4;2;D;1;0.513793103;0.34137931;0.175398335;0;0;10669
02/06/2008;34.34;39.9;1;B;1;0.643548387;0;0;0;0;1179
03/06/2008;71.75;41.9;2;C;1;0.656962025;0.403797468;0.265279603;0;0;5148
04/06/2008;59.1;39.9;1;B;1;0.676271186;0;0;0;0;3489
05/06/2008;35.8;39.9;1;B;1;0.546575342;0;0;0;0;1283
06/06/2008;18.57;29.9;1;A;1;0.636170213;0;0;0;0;345
07/06/2008;118.92;33.4;2;D;1;0.598571429;0.355714286;0.212920408;0;0;14141
08/06/2008;109.9;29.9;1;D;1;0.409589041;0;0;0;0;12074
09/06/2008;73.85;30.95;2;C;2;0.666666667;0.365;0.243333333;0;0;5454
10/06/2008;16.06;52.9;1;A;1;0.645121951;0;0;0;0;258
11/06/2008;30.2;69.9;1;A;1;0.499285714;0;0;0;0;912
12/06/2008;61.44;36.9;2;B;1;0.625333333;0.358666667;0.224286222;0;0;3775
13/06/2008;103.44;88;2;D;1;0.70625;0.3951875;0.279101172;0;0;10700
14/06/2008;148.14;36.9;1;A;1;0.46125;0;0;0;0;21944
15/06/2008;43.23;36.9;1;B;1;0.636206897;0;0;0;0;1869
16/06/2008;75.95;18;2;C;1;0.636111111;0.386805556;0.246051312;0;0;5768
17/06/2008;20.71;42.9;1;A;1;0.53625;0;0;0;0;429
18/06/2008;146.7;29.9;1;A;1;0.427142857;0;0;0;0;21515
19/06/2008;9.43;100;1;A;1;0.602409639;0;0;0;0;89
20/06/2008;7.28;139;1;A;1;0.751351351;0;0;0;0;53
21/06/2008;59.8;58.9;1;B;1;0.499152542;0;0;0;0;3579
22/06/2008;102.3;29.9;1;D;1;0.37375;0;0;0;0;10467
23/06/2008;39.9;32.9;1;B;1;0.577192982;0;0;0;0;1596
24/06/2008;30.81;87;1;A;1;0.5;0;0;0;0;949
25/06/2008;38.97;34.9;1;B;1;0.612280702;0;0;0;0;1519
26/06/2008;34.03;51.9;1;B;1;0.64875;0;0;0;0;1158
27/06/2008;17.09;48.9;1;A;1;0.652;0;0;0;0;292
28/06/2008;107.71;16;2;D;2;0.675;0;0;0;0;11601
29/06/2008;37.30;94.45;2;B;1;0.683908046;0.401724138;0.27474237;0;0;1391
30/06/2008;96.60;16.9;1;C;1;0.469444444;0;0;0;0;9331
01/07/2008;96.82;13.9;1;C;1;0.479310345;0;0;0;0;9375
02/07/2008;16.85;79.9;1;A;1;0.551034483;0;0;0;0;284
03/07/2008;39.7;13.9;1;B;1;0.479310345;0;0;0;0;1574
04/07/2008;26.2;54.9;1;A;1;0.68625;0;0;0;0;689
05/07/2008;35.59;59.9;1;B;1;0.520869565;0;0;0;0;1267
06/07/2008;15.10;25.9;1;A;1;0.563043478;0;0;0;0;228
07/07/2008;61.7;29.9;1;B;1;0.46;0;0;0;0;3801
08/07/2008;23.41;34.9;1;A;1;0.646296296;0;0;0;0;548
09/07/2008;139.72;36.9;2;D;1;0.651388889;0.373611111;0.243366127;0;0;19521
10/07/2008;27.93;42.9;1;A;1;0.66;0;0;0;0;780
11/07/2008;103.99;37.4;2;D;1;0.625333333;0.372;0.232624;0;0;10814
12/07/2008;157.1;12.9;2;A;1;0.588888889;0.366666667;0.215925926;0;0;24686
13/07/2008;42.80;32.9;1;B;1;0.5875;0;0;0;0;1832
14/07/2008;54.30;24.9;1;B;1;0.461111111;0;0;0;0;2949
15/07/2008;31.50;49.9;1;A;1;0.665333333;0;0;0;0;992
16/07/2008;118.44;32.4;2;D;1;0.613846154;0.383076923;0.235150296;0;0;14029
17/07/2008;36.88;77.9;1;B;1;0.649166667;0;0;0;0;1360
18/07/2008;137.03;30.4;2;D;1;0.653448276;0.394827586;0.257999405;0;0;18776
19/07/2008;47.81;67.9;1;B;1;0.652884615;0;0;0;0;2286
20/07/2008;44.4;45.9;1;B;1;0.706153846;0;0;0;0;1972
21/07/2008;57.26;39.9;1;B;1;0.57;0;0;0;0;3279
22/07/2008;21.4;42.9;1;A;1;0.66;0;0;0;0;460
23/07/2008;13.04;109;1;A;1;0.698717949;0;0;0;0;170
24/07/2008;122.19;29.9;1;D;1;0.498333333;0;0;0;0;14931
25/07/2008;15.9;49.9;1;A;1;0.594047619;0;0;0;0;254
26/07/2008;10.95;93.9;1;A;1;0.647586207;0;0;0;0;120
27/07/2008;105.55;29.9;1;D;1;0.506779661;0;0;0;0;11140
28/07/2008;122.70;39.9;1;D;1;0.486585366;0;0;0;0;15056
29/07/2008;120.91;30.9;2;D;1;0.631666667;0.398333333;0.251613889;0;0;14620
30/07/2008;34.76;97.45;2;B;1;0.702247191;0.392696629;0.275770105;0;0;1208
31/07/2008;53.31;33.9;2;B;1;0.644615385;0.398461538;0.256854438;0;0;2842
01/08/2008;14.8;47.9;1;A;1;0.684285714;0;0;0;0;220
02/08/2008;14.76;114;1;A;1;0.651428571;0;0;0;0;218
03/08/2008;21.33;89;1;A;1;0.5;0;0;0;0;455
04/08/2008;41.33;16.9;1;B;1;0.582758621;0;0;0;0;1708
05/08/2008;14.28;93.9;1;A;1;0.647586207;0;0;0;0;204
06/08/2008;55.2;16.9;1;B;1;0.625925926;0;0;0;0;3050
07/08/2008;61.48;39.9;1;B;1;0.486585366;0;0;0;0;3780
08/08/2008;147.00;51.4;2;A;1;0.546956522;0.346956522;0.189770132;0;0;21608
09/08/2008;25.32;51.9;1;A;1;0.64875;0;0;0;0;641
10/08/2008;19.82;51.9;1;A;1;0.64875;0;0;0;0;393
11/08/2008;14.97;123;1;A;1;0.702857143;0;0;0;0;224
12/08/2008;45.5;64.4;2;B;1;0.599285714;0.320714286;0.19219949;0;0;2073
13/08/2008;70.58;41.4;2;B;1;0.703846154;0.357692308;0.251760355;0;0;4981
14/08/2008;38.09;86.95;2;B;1;0.702531646;0.398101266;0.279678737;0;0;1451
15/08/2008;114.04;16;2;D;2;0.675;0;0;0;0;13004
16/08/2008;76.3;25.9;1;C;1;0.588636364;0;0;0;0;5825
17/08/2008;32.3;15.9;1;B;1;0.548275862;0;0;0;0;1043
18/08/2008;60.46;64.9;2;B;1;0.6392;0.3992;0.25516864;0;0;3655
19/08/2008;25.65;75.9;1;A;1;0.798947368;0;0;0;0;658
20/08/2008;19.2;86.9;1;A;1;0.599310345;0;0;0;0;370
21/08/2008;21.33;41.9;1;A;1;0.598571429;0;0;0;0;455
22/08/2008;78.1;55.4;2;C;1;0.5432;0.3432;0.18642624;0;0;6099
23/08/2008;8.54;109;1;A;1;0.626436782;0;0;0;0;73
24/08/2008;118.53;39.9;1;D;1;0.486585366;0;0;0;0;14050
25/08/2008;31.72;64.9;1;B;1;0.564347826;0;0;0;0;1006
26/08/2008;76.25;46.9;1;C;1;0.493684211;0;0;0;0;5814
27/08/2008;7.75;129.9;1;A;1;0.78253012;0;0;0;0;60
28/08/2008;29.8;49.9;1;A;1;0.63164557;0;0;0;0;890
29/08/2008;14.97;29.9;1;A;1;0.636170213;0;0;0;0;224
30/08/2008;184.52;23.4;2;B;1;0.471929825;0.349122807;0.164761465;0;0;34046
31/08/2008;24.17;21.9;1;A;1;0.476086957;0;0;0;0;584
01/09/2008;42.94;33.9;1;B;1;0.605357143;0;0;0;0;1844
02/09/2008;73.73;36.9;1;C;1;0.567692308;0;0;0;0;5436
03/09/2008;23.4;69.9;1;A;1;0.592372881;0;0;0;0;549
04/09/2008;8.83;134.9;1;A;1;0.775287356;0;0;0;0;78
05/09/2008;34.84;94.45;2;B;1;0.683908046;0.401724138;0.27474237;0;0;1214
06/09/2008;10.91;109;1;A;1;0.717105263;0;0;0;0;119
07/09/2008;4.9;106.9;1;A;1;0.703289474;0;0;0;0;24
08/09/2008;21.17;52.9;1;A;1;0.645121951;0;0;0;0;448
09/09/2008;76.8;15.9;1;C;1;0.567857143;0;0;0;0;5902
10/09/2008;24.52;41.9;1;A;1;0.558666667;0;0;0;0;601
11/09/2008;14.4;70;2;A;2;0.657017544;0;0;0;0;206
12/09/2008;144.30;12.9;1;A;1;0.477777778;0;0;0;0;20822
13/09/2008;84.03;30.4;2;C;1;0.653448276;0.394827586;0.257999405;0;0;7061
14/09/2008;12.65;52.9;1;A;1;0.629761905;0;0;0;0;160
15/09/2008;39.0;19.9;1;B;1;0.686206897;0;0;0;0;1524
16/09/2008;68.8;91;2;B;1;0.685142857;0.351;0.240485143;0;0;4736
17/09/2008;54.18;36.9;1;B;1;0.647368421;0;0;0;0;2936
18/09/2008;47.70;31.9;1;B;1;0.55;0;0;0;0;2275
19/09/2008;14.14;99.9;1;A;1;0.666;0;0;0;0;200
20/09/2008;44.82;35.9;1;B;1;0.552307692;0;0;0;0;2009
21/09/2008;74.89;68.4;2;C;1;0.581506849;0.355479452;0.206713736;0;0;5609
22/09/2008;88.94;27.9;1;C;1;0.489473684;0;0;0;0;7910
23/09/2008;77.85;29.95;1;C;1;0.46796875;0;0;0;0;6060
24/09/2008;22.09;46;2;A;2;0.63164557;0;0;0;0;488
25/09/2008;8.0;119.9;1;A;1;0.68908046;0;0;0;0;64
26/09/2008;52.16;55.95;2;B;1;0.631578947;0.35;0.221052632;0;0;2721
27/09/2008;42.2;44.9;1;B;1;0.598666667;0;0;0;0;1784
28/09/2008;72.13;20;2;C;2;0.636111111;0;0;0;0;5203
29/09/2008;83.4;12.4;2;C;1;0.532142857;0.353571429;0.18815051;0;0;6963
30/09/2008;35.21;29.9;1;B;1;0.575;0;0;0;0;1240
01/10/2008;33.81;79;1;B;1;0.5;0;0;0;0;1143
02/10/2008;57.04;15.9;1;B;1;0.548275862;0;0;0;0;3253
03/10/2008;112.04;30.4;2;D;1;0.653448276;0.394827586;0.257999405;0;0;12553
04/10/2008;26.13;39.9;1;A;1;0.643548387;0;0;0;0;683
05/10/2008;11.92;99;1;A;1;0.651315789;0;0;0;0;142
06/10/2008;21.33;42.9;1;A;1;0.66;0;0;0;0;455
07/10/2008;36.3;52.9;1;B;1;0.66125;0;0;0;0;1321
08/10/2008;61.88;27.9;1;B;1;0.481034483;0;0;0;0;3829
09/10/2008;132.60;62.75;2;D;2;0.665833333;0.38;0.253016667;0;0;17583
10/10/2008;43.8;49.9;1;B;1;0.665333333;0;0;0;0;1916
11/10/2008;15.10;103.9;1;A;1;0.649375;0;0;0;0;228
12/10/2008;24.8;52.9;1;A;1;0.66125;0;0;0;0;616
13/10/2008;100.71;34.9;1;D;0;0.425609756;0.425609756;0;1;0;10142
14/10/2008;24.15;19.9;1;A;1;0.641935484;0;0;0;0;583
15/10/2008;43.9;19.9;1;B;1;0.585294118;0;0;0;0;1923
16/10/2008;90.7;24.9;1;C;1;0.488235294;0;0;0;0;8226
17/10/2008;4.47;110;1;A;1;0.696202532;0;0;0;0;20
18/10/2008;89.16;16.9;1;C;1;0.469444444;0;0;0;0;7950
19/10/2008;177.27;34.9;1;B;1;0.43625;0;0;0;0;31425
20/10/2008;41.28;54.45;2;B;1;0.605263158;0.35;0.211842105;0;0;1704
21/10/2008;31.3;69.9;1;A;1;0.499285714;0;0;0;0;981
22/10/2008;33.15;14.9;1;B;1;0.513793103;0;0;0;0;1099
23/10/2008;12.96;92;1;A;1;0.554216867;0;0;0;0;168
24/10/2008;17.7;99.9;1;A;1;0.713571429;0;0;0;0;312
25/10/2008;49.23;76.95;2;B;1;0.651315789;0.361184211;0.235244979;0;0;2424
26/10/2008;95.9;27.9;2;C;1;0.618965517;0.343103448;0.212369203;0;0;9194
27/10/2008;3.6;69.9;1;A;1;0.685294118;0;0;0;0;13
28/10/2008;40.6;36.9;1;B;1;0.625423729;0;0;0;0;1652
29/10/2008;2.6;129.9;1;A;1;0.746551724;0;0;0;0;7
30/10/2008;101.84;28.4;2;D;1;0.591525424;0.371186441;0.219566217;0;0;10371
31/10/2008;22.05;46.9;1;A;1;0.601282051;0;0;0;0;486
01/11/2008;29.10;35.9;1;A;1;0.608474576;0;0;0;0;847
02/11/2008;46.10;42.9;2;B;1;0.645121951;0.401219512;0.258835515;0;0;2125
03/11/2008;7.7;129.9;1;A;1;0.755232558;0;0;0;0;59
04/11/2008;62.89;65.9;2;B;1;0.547260274;0.355479452;0.194539782;0;0;3955
05/11/2008;11.5;44.9;1;A;1;0.748333333;0;0;0;0;132
06/11/2008;22.5;42.9;1;A;1;0.612857143;0;0;0;0;508
07/11/2008;24.0;71.9;1;A;1;0.495862069;0;0;0;0;578
08/11/2008;31.65;46.9;1;B;1;0.651388889;0;0;0;0;1002
09/11/2008;8.43;112;1;A;1;0.7;0;0;0;0;71
10/11/2008;142.26;14.4;2;A;1;0.639285714;0.389285714;0.248864796;0;0;20237
11/11/2008;25.16;74;1;A;1;0.528571429;0;0;0;0;633
12/11/2008;49.59;79.45;2;B;1;0.651315789;0.394078947;0.256669841;0;0;2459
13/11/2008;59.19;14.9;1;B;1;0.513793103;0;0;0;0;3503
14/11/2008;97.9;15;2;C;1;0.686206897;0.350862069;0.240763971;0;0;9581
15/11/2008;39.34;41.9;1;B;1;0.558666667;0;0;0;0;1548
16/11/2008;78.89;32.9;1;C;1;0.498484848;0;0;0;0;6223
17/11/2008;22.54;41.9;1;A;1;0.558666667;0;0;0;0;508
18/11/2008;55.2;39.9;2;B;1;0.594047619;0.355952381;0.211452664;0;0;3046
19/11/2008;35.0;72.9;1;B;1;0.6075;0;0;0;0;1222
20/11/2008;80.94;39.9;1;C;1;0.49875;0;0;0;0;6552
21/11/2008;39.64;36.9;1;B;1;0.647368421;0;0;0;0;1571
22/11/2008;76.81;25.9;1;C;1;0.588636364;0;0;0;0;5900
23/11/2008;55.00;34.95;1;B;1;0.485416667;0;0;0;0;3025
24/11/2008;10.39;89;1;A;1;0.635714286;0;0;0;0;108
25/11/2008;33.47;49.9;1;B;1;0.665333333;0;0;0;0;1120
26/11/2008;48.63;29.9;1;B;1;0.498333333;0;0;0;0;2365
27/11/2008;109.28;12.9;1;D;1;0.477777778;0;0;0;0;11942
28/11/2008;7.0;84.9;1;A;1;0.758035714;0;0;0;0;49
29/11/2008;36.96;79.9;1;B;1;0.547260274;0;0;0;0;1366
30/11/2008;5.0;119.9;1;A;1;0.810135135;0;0;0;0;25
01/12/2008;43.94;21.9;1;B;1;0.476086957;0;0;0;0;1931
02/12/2008;98.29;68.4;2;C;1;0.581506849;0.355479452;0.206713736;0;0;9661
03/12/2008;21.47;69.9;1;A;1;0.735789474;0;0;0;0;461
04/12/2008;7.8;119.9;1;A;1;0.788815789;0;0;0;0;61
05/12/2008;74.94;33.9;1;C;1;0.498529412;0;0;0;0;5616
06/12/2008;36.89;15.9;1;B;1;0.548275862;0;0;0;0;1361
07/12/2008;69.20;15.4;2;B;1;0.651724138;0.410344828;0.267431629;0;0;4788
08/12/2008;57.7;28.9;2;B;1;0.608474576;0.371186441;0.225857512;0;0;3332
09/12/2008;192.17;32;1;B;2;0.57375;0;0;0;0;36930
10/12/2008;108.78;15.9;1;D;1;0.567857143;0;0;0;0;11834
11/12/2008;55.14;79.9;2;B;1;0.644516129;0.386451613;0.249074298;0;0;3040
12/12/2008;60.4;36.4;2;B;1;0.56125;0.34875;0.195735938;0;0;3652
13/12/2008;3.87;104;1;A;1;0.684210526;0;0;0;0;15
14/12/2008;11.66;99.9;1;A;1;0.666;0;0;0;0;136
15/12/2008;27.33;32.9;1;A;1;0.609259259;0;0;0;0;747
16/12/2008;55.96;47.9;1;B;1;0.563529412;0;0;0;0;3132
17/12/2008;47.80;22;1;B;1;0.548125;0;0;0;0;2285
18/12/2008;12.37;124;1;A;1;0.708571429;0;0;0;0;153
19/12/2008;82.06;16.9;1;C;1;0.469444444;0;0;0;0;6734
20/12/2008;30.36;43.9;1;A;1;0.555696203;0;0;0;0;922
21/12/2008;138.7;26.9;2;D;1;0.623214286;0.3375;0.210334821;0;0;19230
22/12/2008;108.22;15.9;1;D;1;0.467647059;0;0;0;0;11711
23/12/2008;39.17;15.9;1;B;1;0.548275862;0;0;0;0;1534
24/12/2008;115.7;26.9;1;D;1;0.480357143;0;0;0;0;13380
25/12/2008;52.9;41;2;B;2;0.66;0;0;0;0;2799
26/12/2008;54.02;21.9;2;B;1;0.584782609;0.367391304;0.214844045;0;0;2918
27/12/2008;26.7;99.9;1;A;1;0.688965517;0;0;0;0;712
28/12/2008;163.89;37.9;1;A;1;0.445882353;0;0;0;0;26859
29/12/2008;103.7;36.9;1;D;1;0.492;0;0;0;0;10750
30/12/2008;22.93;39.9;1;A;1;0.554166667;0;0;0;0;526
31/12/2008;45.71;62.9;1;B;1;0.546956522;0;0;0;0;2089
01/01/2009;70.55;57;3;B;1;0.654918033;0.388934426;0.254720169;0;0;4977
02/01/2009;29.4;25.9;1;A;1;0.563043478;0;0;0;0;862
03/01/2009;72.4;16.9;1;C;1;0.625925926;0;0;0;0;5247
04/01/2009;11.05;99;1;A;1;0.707142857;0;0;0;0;122
05/01/2009;91.26;32.9;1;C;1;0.548333333;0;0;0;0;8328
06/01/2009;34.29;49.9;1;B;1;0.665333333;0;0;0;0;1176
07/01/2009;14.39;93.9;1;A;1;0.647586207;0;0;0;0;207
08/01/2009;97.80;15;2;C;2;0.567857143;0;0;0;0;9564
09/01/2009;7.48;129.9;1;A;1;0.729775281;0;0;0;0;56
10/01/2009;47.9;39.9;1;B;1;0.57;0;0;0;0;2293
11/01/2009;59.5;16.9;1;B;1;0.625925926;0;0;0;0;3538
12/01/2009;63.07;78;2;B;1;0.673469388;0.392040816;0.264027489;0;0;3978
13/01/2009;88.40;33;3;C;1;0.651388889;0.373611111;0.243366127;0;0;7814
14/01/2009;13.78;46.9;1;A;1;0.558333333;0;0;0;0;190
15/01/2009;11.31;74;1;A;1;0.649122807;0;0;0;0;128
16/01/2009;155.90;29.9;2;A;1;0.567692308;0.352307692;0.200002367;0;0;24306
17/01/2009;96.1;16.9;1;C;1;0.482857143;0;0;0;0;9231
18/01/2009;32.26;42.9;1;B;1;0.55;0;0;0;0;1041
19/01/2009;158.7;30.9;2;A;1;0.613846154;0.336923077;0.206818935;0;0;25197
20/01/2009;31.7;79.9;1;B;1;0.525657895;0;0;0;0;1007
21/01/2009;46.84;44.9;1;B;1;0.547560976;0;0;0;0;2194
22/01/2009;72.96;38.9;1;C;1;0.648333333;0;0;0;0;5323
23/01/2009;86.90;15;2;C;2;0.588888889;0;0;0;0;7551
24/01/2009;30.85;79.9;1;A;1;0.654918033;0;0;0;0;952
25/01/2009;67.1;15.9;1;B;1;0.567857143;0;0;0;0;4507
26/01/2009;62.23;34.9;1;B;1;0.498571429;0;0;0;0;3873
27/01/2009;16.34;52.9;1;A;1;0.645121951;0;0;0;0;267
28/01/2009;11.36;78;1;A;1;0.696428571;0;0;0;0;129
29/01/2009;34.42;35.9;1;B;1;0.608474576;0;0;0;0;1185
30/01/2009;183.43;29.9;1;B;1;0.46;0;0;0;0;33645
31/01/2009;116.8;11.9;1;D;1;0.440740741;0;0;0;0;13651
01/02/2009;8.5;119.9;1;A;1;0.673595506;0;0;0;0;73
02/02/2009;88.7;35;3;C;2;0.748333333;0.3325;0.248820833;0;0;7868
03/02/2009;7.3;114.9;1;A;1;0.741290323;0;0;0;0;53
04/02/2009;10.49;139.9;1;A;1;0.804022989;0;0;0;0;110
05/02/2009;58.32;35.9;1;B;1;0.552307692;0;0;0;0;3401
06/02/2009;147.01;35.9;1;A;1;0.478666667;0;0;0;0;21613
07/02/2009;48.40;89;1;B;1;0.508571429;0;0;0;0;2343
08/02/2009;70.00;54.9;2;B;1;0.564347826;0.390434783;0.220341021;0;0;4900
09/02/2009;16.00;99.9;1;A;1;0.688965517;0;0;0;0;256
10/02/2009;105.45;34.4;2;D;1;0.587671233;0.354794521;0.208502533;0;0;11120
11/02/2009;144.8;13.4;2;A;1;0.603571429;0.353571429;0.213405612;0;0;20976
12/02/2009;17.1;26.9;1;A;1;0.597777778;0;0;0;0;293
13/02/2009;33.1;44.9;2;B;2;0.712857143;0;0;0;0;1095
14/02/2009;39.19;32.9;1;B;1;0.506153846;0;0;0;0;1536
15/02/2009;38.87;19.9;1;B;1;0.585294118;0;0;0;0;1511
16/02/2009;32.7;49.9;1;B;1;0.63974359;0;0;0;0;1072
17/02/2009;16.58;74.9;1;A;1;0.651304348;0;0;0;0;275
18/02/2009;28.43;63.95;2;A;1;0.700854701;0.392307692;0.27495069;0;0;808
19/02/2009;54.98;14.9;1;B;1;0.513793103;0;0;0;0;3023
20/02/2009;23.83;25.9;1;A;1;0.563043478;0;0;0;0;568
21/02/2009;14.39;76.9;1;A;1;0.549285714;0;0;0;0;207
22/02/2009;70.51;16.4;2;B;1;0.686206897;0.444827586;0.305243757;0;0;4972
23/02/2009;103.57;16.4;2;D;1;0.585294118;0.379411765;0.222067474;0;0;10726
24/02/2009;17.46;30.9;1;A;1;0.657446809;0;0;0;0;305
25/02/2009;31.51;52.9;1;A;1;0.645121951;0;0;0;0;993
26/02/2009;13.78;54.9;1;A;1;0.538235294;0;0;0;0;190
27/02/2009;35.0;19.9;1;B;1;0.432608696;0;0;0;0;1222
28/02/2009;22.0;82.9;1;A;1;0.49939759;0;0;0;0;483
01/03/2009;11.7;47.9;1;A;1;0.684285714;0;0;0;0;137
02/03/2009;120.67;15.9;1;D;1;0.467647059;0;0;0;0;14561
03/03/2009;12.9;44.9;1;A;1;0.641428571;0;0;0;0;167
04/03/2009;99.92;29.9;1;C;1;0.46;0;0;0;0;9984
05/03/2009;55.35;44.9;2;B;2;0.62375;0;0;0;0;3064
06/03/2009;24.4;42.9;1;A;1;0.66;0;0;0;0;594
07/03/2009;17.15;79.9;1;A;1;0.570714286;0;0;0;0;294
08/03/2009;23.00;20;2;A;2;0.702941176;0;0;0;0;529
09/03/2009;26.6;78.9;2;A;1;0.675;0.391216216;0.264070946;0;0;709
10/03/2009;106.18;36.4;2;D;1;0.575641026;0.357692308;0.205902367;0;0;11275
11/03/2009;20.1;35.9;1;A;1;0.618965517;0;0;0;0;405
12/03/2009;32.16;49.9;1;B;1;0.665333333;0;0;0;0;1034
13/03/2009;47.95;34.9;1;B;1;0.498571429;0;0;0;0;2299
14/03/2009;12.81;49.9;1;A;1;0.594047619;0;0;0;0;164
15/03/2009;59.95;23.9;1;B;1;0.497916667;0;0;0;0;3594
16/03/2009;79.66;35.9;1;C;1;0.498611111;0;0;0;0;6346
17/03/2009;39.5;34.9;1;B;1;0.623214286;0;0;0;0;1558
18/03/2009;25.67;77.9;1;A;1;0.749038462;0;0;0;0;659
19/03/2009;83.1;37.5;1;C;1;0.5;0;0;0;0;6912
20/03/2009;62.7;29.9;1;B;1;0.65;0;0;0;0;3935
21/03/2009;148.55;17.9;1;A;1;0.497222222;0;0;0;0;22066
22/03/2009;42.41;35.9;1;B;1;0.552307692;0;0;0;0;1799
23/03/2009;39.46;34.9;1;B;1;0.601724138;0;0;0;0;1557
24/03/2009;22.2;46.9;1;A;1;0.651388889;0;0;0;0;492
25/03/2009;22.05;86;1;A;1;0.5;0;0;0;0;486
26/03/2009;110.21;15.9;1;D;1;0.467647059;0;0;0;0;12146
27/03/2009;18.14;44.9;1;A;1;0.554320988;0;0;0;0;329
28/03/2009;41.6;42;2;B;2;0.693055556;0;0;0;0;1730
29/03/2009;55.88;19.9;1;B;1;0.4975;0;0;0;0;3123
30/03/2009;99.31;15.9;1;C;1;0.588888889;0;0;0;0;9862
31/03/2009;16.64;51.9;1;A;1;0.656962025;0;0;0;0;277
01/04/2009;77.27;61.4;2;C;1;0.649166667;0.374166667;0.242896528;0;0;5971
02/04/2009;15.13;99;1;A;1;0.707142857;0;0;0;0;229
03/04/2009;12.96;41.9;1;A;1;0.644615385;0;0;0;0;168
04/04/2009;14.28;79.9;1;A;1;0.570714286;0;0;0;0;204
05/04/2009;116.71;13.95;1;D;1;0.498214286;0;0;0;0;13622
06/04/2009;76.0;49.9;1;C;1;0.422881356;0;0;0;0;5771
07/04/2009;9.38;99;1;A;1;0.651315789;0;0;0;0;88
08/04/2009;91.65;25.9;1;C;1;0.498076923;0;0;0;0;8400
09/04/2009;20.4;49.9;1;A;1;0.63974359;0;0;0;0;415
10/04/2009;72.68;12.9;1;C;1;0.477777778;0;0;0;0;5282
11/04/2009;48.6;49.9;2;B;1;0.63627451;0.342156863;0.21770569;0;0;2365
12/04/2009;7.62;79;1;A;0;0.705357143;0;0;0;0;58
